,belongs_to_collection,budget_processed,budget,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue
72,0,11000000,11000000,11,2,0,1,1,0,2,191.5,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,85,1,1,1,7,1,28.14285714,15,1,0,1061.066667,40,7,0,0,370,0,0,413,0,0,518.5,0,0,81,0,0,363,0,0,581,2.777707634,0.042713568,17732000,8.290384,0.472263327,15.92770289,8266343
73,0,12000000,0,3.5,2,1,0,0,0,0,400,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,90,0,1,0,5,0,80,6,0,0,1297.833333,337,5,0,0,189.5,0,0,303,0,0,533.6666667,0,0,81,0,0,363,0,0,681,2.988035904,0.04491018,0,0.919556,0.04266005,9.763880598,17393
74,0,445000,445000,5.5,2,0,1,0,0,1,948,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,84,1,1,1,15,6,16.2,16,0,0,963.75,337,12,0,0,379,0,0,559,0,0,490.6666667,0,0,81,0,0,363,0,0,681,0.113968841,0.042510121,829480,2.482536,0.126959398,14.64842012,2300000
75,1,17000000,17000000,8.5,2,1,1,0,0,1,316,2,1,3.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,106,1,1,1,5,0,53.8,16,0,0,850.375,337,10,0,0,245,0,0,121.25,0,0,312.6666667,0,0,81,0,0,363,0,0,681,4.203632878,0.052710094,20978000,9.665251,0.501898299,17.03127106,24922237
76,0,500000,500000,4.666666667,3,0,0,0,0,0,400,1,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,157,1,3,0,0,0,400,11,0,0,1639.272727,334,7,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.125,0.0785,716000,0.660663,0.034070317,13.12236538,500000
77,1,6000000,6000000,10,1,0,1,0,0,2,466.5,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98,1,1,1,5,0,23.2,54,0,0,180.3148148,258,9,0,0,226,0,0,114,0,0,134,0,0,81,0,0,363,0,0,681,1.530456076,0.049494949,10752000,10.451986,0.729580174,17.50054124,39846344
78,0,45601001,0,8.25,4,0,1,0,0,2,133.5,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,122,1,1,1,13,2,13.53846154,15,0,0,1092.666667,216,13,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,235,0,0,356,11.61998119,0.061585058,0,2.633399,0.189075567,17.38813989,35610100
79,0,1500000,1500000,7.5,2,1,1,0,0,5,465.8,2,1,3.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,102,1,3,1,13,0,21.46153846,30,0,0,1117,337,79,0,0,328,0,0,40.4,0,0,147.3703704,0,0,81,0,0,363,0,0,106.6666667,0.36907124,0.050595238,1716000,6.636625,0.300052242,13.56681969,779820
80,0,15000000,15000000,8.25,4,0,1,0,0,6,244,3,1,4.333333333,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,118,1,1,1,13,0,10.84615385,17,0,0,560.2941176,220,22,0,0,303,0,0,310.6666667,0,0,484.4285714,0,0,81,0,1,84,0,0,262,3.742511235,0.058941059,20940000,4.98408,0.267439568,16.0387787,9237470
81,0,10284523,10284523,8,3,0,1,0,0,4,362.75,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,104,1,2,0,1,0,400,11,0,0,2135.363636,178,12,0,0,379,0,0,606,0,0,473.6666667,0,0,81,0,0,171,0,0,681,2.558323145,0.051870324,13801829.87,4.349046,0.237210445,16.26549841,11588205
82,0,43000000,43000000,7.75,4,0,1,0,0,6,117,2,1,4.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,104,1,1,1,16,3,17.3125,20,0,0,1023.1,171,98,0,0,126.3333333,0,0,606,0,0,289.7142857,0,1,46,0,0,181.5,0,0,185,10.69645089,0.051870324,57706000,10.947957,0.597135498,18.33702539,91974818
83,1,28000000,28000000,12,2,0,1,0,0,1,620,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,116,1,2,1,8,0,50,18,0,0,1286.888889,144,31,0,0,284,0,0,606,0,0,1601,0,0,81,0,0,244,0,0,205.75,7.113358481,0.058467742,48160000,7.482865,0.446884783,17.51435663,40400657
84,0,2000000,2000000,9,2,0,1,0,0,2,200,2,0,8.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,85,1,1,1,9,2,32.55555556,6,0,1,8.666666667,337,7,0,0,189.5,0,0,606,0,0,500.5,0,0,81,0,0,363,0,0,681,0.494545045,0.042267529,2468000,10.239941,0.53174087,16.38825049,13101672
85,0,50000000,50000000,12.16666667,6,0,1,0,0,2,185,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,109,1,2,1,4,0,100,21,0,0,969.3809524,337,9,0,0,379,0,0,157,0,0,167.6666667,0,1,38,0,1,63,0,0,324,12.56273516,0.054636591,76100000,7.260574,0.421499326,18.83953648,152022101
86,0,8000000,8000000,5,1,0,1,1,0,1,181,1,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,105,1,1,1,12,1,24.83333333,19,0,0,482.7368421,101,33,0,0,94.75,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,350,2.042670884,0.0530571,14480000,9.741644,0.58227359,18.48139949,106260000
87,0,7500000,7500000,9.5,4,0,0,0,0,2,429,1,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,91,1,2,1,10,4,8.9,9,0,0,1200.666667,189,4,0,0,239,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,1.884410274,0.045614035,11415000,12.314278,0.714882857,17.29342352,32392047
88,0,20000000,20000000,4,2,1,1,0,0,3,695.6666667,3,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,126,1,1,1,7,1,48.42857143,41,0,0,57.29268293,219,21,0,0,379,0,0,129,0,0,210.75,1,1,6,0,0,363,0,0,681,4.916071597,0.062469013,22520000,13.655178,0.405150524,16.39288061,13162475
89,0,30000000,0,8.25,4,0,1,0,0,3,319.3333333,2,0,8.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,109,1,1,1,22,0,13.59090909,13,0,0,1099.615385,127,20,0,0,379,0,0,303,0,0,258.5,1,1,14,0,1,49,0,0,337,7.552776917,0.05469142,46740000,4.359884,0.239099028,18.75773847,140081992
90,1,30000000,30000000,10,2,1,1,0,0,3,263.6666667,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,111,1,3,1,15,1,23.26666667,36,0,0,618.75,163,160,0,1,15.16666667,0,1,112,0,0,112.6,0,0,81,0,1,69,0,1,73.75,7.477550524,0.055416875,41340000,25.261865,1.241654563,19.01372579,180949000
91,0,215339,0,5,1,0,0,0,0,2,200,1,0,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,106,0,2,0,3,0,36.66666667,18,0,0,432.6111111,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.053780956,0.052973513,0,3.83196,0.202294787,12.27997345,215339
92,0,35000000,35000000,11.5,4,0,1,0,0,3,784,1,0,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,135,0,2,0,5,0,63.4,29,0,0,630.9310345,271,9,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,163,0,0,681,8.793914611,0.067669173,53270000,1.690768,0.09815444,16.52356083,15000000
93,0,2724474,0,4,2,0,1,0,0,1,400,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,96,1,1,1,5,1,45.6,12,0,0,613.1666667,237,5,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,265,0,0,258,0.675702072,0.047808765,0,14.322814,0.69174995,14.81778631,2724474
94,0,15000000,15000000,8,3,0,1,0,0,5,493.2,2,0,8.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,147,1,2,1,16,0,19.5625,71,0,0,255.0140845,100,17,0,0,354,0,0,606,0,0,319.8333333,0,0,81,0,0,141,0,0,681,3.746252811,0.073463268,21210000,18.184056,0.95996298,16.81709269,20117339
95,0,13836342,0,5,1,0,0,0,0,1,400,1,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,72,0,1,0,0,0,400,9,0,0,838.8888889,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,3.417947089,0.035785288,0,0.181963,0.009516109,9.571783928,14353
96,0,2500000,2500000,10.25,4,0,0,0,0,6,85.5,1,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,98,0,1,0,0,0,400,9,0,1,865.2222222,337,10,0,0,379,0,0,606,0,0,1601,0,0,81,0,1,62,0,0,681,0.618181306,0.048731974,3085000,2.942355,0.152790959,15.45801555,5168098.333
97,0,73000,0,10,2,0,0,0,0,1,400,1,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,158,0,2,0,0,0,400,6,0,0,2546.5,337,10,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,340.5,0.018050894,0.078567877,0,1.042112,0.054114915,11.19822842,73000
98,0,10500000,10500000,16,4,0,0,0,0,1,792,1,0,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,90,1,2,1,13,1,25,8,0,0,847.5,337,15,0,0,379,0,0,606,0,0,142.625,0,0,81,0,0,363,0,0,681,2.593781249,0.04473161,12768000,11.003515,0.57545022,16.95100482,23000000
99,0,6000000,6000000,8.333333333,3,0,1,0,0,1,666,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,120,1,2,1,10,0,10.7,11,0,0,1434.454545,226,8,0,0,379,0,0,606,0,0,1439,0,0,81,0,0,288,0,0,614,1.518163306,0.060362173,9888000,5.529808,0.288813001,17.65745585,46616067
100,0,7000000,7000000,10.2,5,0,1,0,0,4,439.5,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,91,1,1,1,8,1,51.75,14,0,0,131.8571429,330,47,0,0,379,0,0,239,0,0,220.5,0,0,81,0,0,188,0,0,127.3333333,1.767632131,0.045728643,11284000,7.958502,0.453357605,16.03790482,9229401
101,0,60000000,60000000,7,2,1,1,1,0,3,170,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,135,1,1,1,13,0,13.07692308,38,0,0,301.6052632,65,57,0,1,23.66666667,1,1,74,0,0,193.7142857,1,1,25,0,1,93,0,0,26.09090909,14.98501124,0.067466267,84840000,11.93646,0.630143226,19.56344497,313542341
102,0,18064193,0,7.5,4,0,0,0,0,3,133.3333333,1,0,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,102,0,1,0,0,0,400,7,0,0,1112.428571,337,5,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,4.484601106,0.050822123,0,1.066558,0.055348679,16.52096205,14961069
103,0,54430108,0,5,1,0,1,0,0,3,218,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,121,1,1,1,1,0,171,20,0,0,750.1,337,11,0,0,379,0,0,606,0,0,515,0,1,79,0,0,251,0,0,574,13.44569462,0.060139165,0,2.401289,0.125580079,15.48520691,5310554
104,1,149521495,0,10,1,0,0,0,0,4,100,1,0,100,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,117,0,1,0,0,0,400,16,0,0,486.6875,337,11,0,0,189.5,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,340.5,36.86249259,0.058093347,0,1.590383,0.065903371,18.82295073,149521495
105,0,10900000,10900000,5,1,0,1,0,0,5,690.4,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,105,1,1,1,8,1,50,14,0,0,1226.642857,337,39,0,0,126.3333333,0,0,281,0,0,710.75,0,0,81,0,0,257,0,0,322,2.689917424,0.052160954,13058200,13.454169,0.692102357,16.61920185,16505460
106,0,31000000,31000000,5,1,1,1,0,0,2,526,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,105,1,1,1,0,0,400,24,1,0,381.9583333,29,16,0,0,379,0,0,606,0,0,530.3333333,0,0,81,0,0,161,0,0,324,7.673077399,0.052238806,38812000,6.523155,0.337819221,16.53247385,15134293
107,0,72000000,72000000,8.75,4,0,1,0,0,3,298.6666667,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,177,1,3,1,8,0,50,52,0,0,421.8076923,114,64,0,1,13.2,0,0,606,0,0,142.1428571,1,1,25,0,1,54,0,2,90.9,18.09033863,0.088721805,109584000,20.755149,1.204902164,19.16261809,210000000
108,0,14000000,14000000,8,3,0,1,0,0,2,727,2,1,3.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,97,1,1,1,0,0,400,6,0,0,2707.666667,261,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,3.503502627,0.048524262,20300000,3.873796,0.214784594,16.73518175,18535191
109,0,15000000,15000000,11,3,0,1,0,0,1,867,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,189,1,1,1,2,0,200,17,0,0,536.2941176,337,13,0,0,232,0,0,606,0,0,671,0,1,75,0,0,338,0,0,598,3.514233583,0.091481123,3660000,3.210693,0.406786533,17.35827182,34562222
110,0,75000000,75000000,9.75,4,0,1,0,0,7,329.1428571,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,123,1,1,1,1,1,68,9,0,0,1617.555556,102,104,0,0,90.5,0,0,28.75,0,0,227.25,0,1,51,0,1,39.5,0,2,60.22222222,18.73126405,0.061469265,106050000,13.136791,0.69351046,18.02959038,67631903
111,0,35000000,35000000,8,3,0,1,0,0,2,164.5,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,111,1,1,1,1,0,400,20,0,0,827.7,337,25,0,0,379,0,0,606,0,0,1006.25,0,0,81,0,0,128,0,0,681,8.715104721,0.055389222,47600000,5.093704,0.236307158,16.90813508,22034832
112,0,100000000,100000000,9.8,5,1,1,1,1,8,103.625,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,122,1,1,1,22,1,19.22727273,26,1,0,412,21,109,0,1,14.2,0,0,606,0,0,146.7272727,0,1,53,0,0,204,0,0,26.09090909,24.62917695,0.060545906,116200000,11.696923,0.585219685,18.3568967,93820758
113,0,20000000,20000000,8,3,0,1,0,0,2,307.5,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,106,1,1,1,3,0,50,13,0,0,886.9230769,158,12,0,0,176,0,0,68.5,0,0,99.33333333,0,1,48,0,1,89,0,0,681,5.060544353,0.05331992,32960000,4.619593,0.241273932,17.76067427,51684798
114,1,93000000,93000000,16,3,1,1,1,2,3,84.66666667,2,1,1.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,178,1,1,1,16,2,25,26,1,0,136.0384615,14,30,1,1,7,0,2,98.6,1,2,219.1428571,1,1,5,1,1,3,0,0,256,23.22676743,0.088955522,131502000,32.070725,1.693060598,20.58557537,871368364
115,0,25000000,25000000,12,2,0,1,0,0,1,196,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,86,1,1,1,7,1,75.57142857,11,0,0,1402.727273,337,13,0,0,207,0,0,176,0,0,136.6666667,0,1,57,0,0,211,0,0,142,6.237518725,0.042957043,34900000,5.00725,0.268682842,17.54371827,41604473
116,0,15378903.54,0,5,1,0,0,0,0,12,125,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,145,1,3,0,2,0,58.5,17,0,0,542.3529412,289,18,0,0,379,0,0,303,0,0,112.1111111,0,0,81,0,0,363,0,0,681,3.799001108,0.072067594,0,1.678013,0.087754954,16.54850729,15378903.54
117,0,60000000,0,14.33333333,3,1,1,0,0,2,158,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,100,1,1,1,9,1,15.33333333,17,0,0,1098.882353,109,12,0,0,106,0,0,56,0,0,294.6,1,1,17,0,0,144,0,0,277.5,14.89554869,0.04982561,78360000,11.356011,0.589316485,19.35136904,253625427
118,0,1796389,0,7,2,0,1,0,0,1,844,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,107,1,1,1,11,6,18.09090909,20,0,0,1034.5,337,16,0,0,379,0,0,303,0,0,266.8333333,0,1,59,0,0,62.5,0,0,459,0.452257512,0.053687908,0,4.304224,0.236046596,14.40128965,1796389
119,0,12716953,12716953,10,3,0,0,0,0,1,639,2,1,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,113,1,3,1,4,2,72.25,15,0,0,226.0666667,189,10,0,0,379,0,0,606,0,0,800.5,0,0,27,0,0,363,0,0,650,3.188797468,0.056584877,18897392.16,6.183021,0.349253074,16.75015015,18814720
120,1,90000000,90000000,9.5,4,0,1,0,0,1,219,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,90,1,3,1,1,1,2,16,0,0,536.8125,337,10,0,1,77,0,0,606,0,0,1601,0,1,34,0,0,168,0,0,314.5,22.47751686,0.044977511,127260000,8.345985,0.440596786,19.66577381,347325802
121,1,150000000,150000000,14.75,4,1,1,1,1,1,62,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,88,1,1,1,9,0,20.33333333,10,0,0,1106.3,337,27,0,1,2.5,0,0,606,1,1,28,1,1,15,0,0,363,0,1,46,37.53752814,0.044022011,217500000,12.453452,0.690487996,19.92030379,448000000
122,0,1500000,1500000,9.8,5,0,1,0,0,1,396,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,94,1,1,0,4,0,40.5,50,0,0,526.92,249,115,0,0,166,0,0,606,0,0,374.3333333,0,0,81,0,0,363,0,0,31.83333333,0.378778314,0.047236181,2418000,1.961208,0.111720593,15.53562274,5585154
123,0,25000000,25000000,9.333333333,3,0,1,0,0,2,233,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,115,1,2,1,6,1,6.666666667,15,0,0,847.1333333,227,7,0,0,379,0,0,606,0,0,1601,0,1,57,0,0,120,0,0,444,6.25,0.0575,35800000,8.369176,0.431597471,18.32677395,91036760
124,0,7500000,7500000,8,3,1,1,0,0,3,246,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,95,1,3,1,17,3,11.76470588,23,0,0,808.5652174,244,35,0,1,38,0,0,606,0,0,186.5,0,1,20.5,0,0,165,1,1,111,1.858238227,0.047287208,9525000,16.376657,0.814647358,17.92182873,60722734
125,0,40000000,40000000,9,2,1,0,0,0,5,178.2,3,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,125,1,3,1,2,1,86.5,4,0,0,3855.5,337,2,0,0,194,0,0,606,0,0,1601,0,0,81,0,1,74,0,0,681,9.920477453,0.062250996,51520000,14.622493,0.706223567,15.81699069,7400000
126,0,13220811,0,14.33333333,3,0,1,0,0,1,620,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,105,1,1,1,1,0,400,17,1,0,502.1176471,4,2,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,3.379134841,0.053083923,0,5.695908,0.344234364,16.55635065,15500000
127,0,10000000,10000000,7.75,4,0,1,0,0,2,230.5,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,111,1,1,1,4,1,20,16,0,0,914.75,261,58,0,1,20,0,0,239.75,0,0,373.1111111,0,1,51,0,0,263,0,1,75.75,2.5,0.0555,14320000,7.886926,0.406727893,16.3011372,12008642
128,0,18000000,18000000,7.5,2,1,1,0,0,2,521.5,1,1,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,100,1,3,1,21,0,26.14285714,11,0,0,1369.272727,337,21,0,0,379,0,0,253.6666667,0,0,565.5714286,0,1,59,0,0,363,0,0,252,4.477584095,0.049875312,24156000,9.929809,0.541602551,17.64852137,46201432
129,0,2400000,2400000,5,1,0,1,1,0,2,538.5,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,120,1,1,1,3,1,10,17,0,0,1152.176471,337,2,0,0,290,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.602407219,0.06012024,3609600,5.230661,0.315734052,15.56141874,5731103
130,0,4000000,4000000,10,1,1,1,0,0,5,578.4,1,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,90,1,1,1,6,1,5.833333333,23,0,0,283.4782609,337,13,0,0,379,0,0,256.75,0,0,697.5,0,0,81,0,0,257,0,0,681,0.98712566,0.044709389,4792000,10.130541,0.521130016,16.09789305,9800000
131,0,6000000,6000000,6.5,2,0,1,0,0,0,400,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,93,1,2,1,0,0,400,22,0,0,766.7272727,337,2,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,1.483635134,0.046245649,7404000,8.278079,0.429865067,8.557759153,5206
132,0,17767557,0,2,2,0,1,0,0,1,400,4,1,7.25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,97,1,1,0,4,0,48.25,3,0,0,827.6666667,111,1,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,4.44188925,0.0485,0,1.079975,0.05569419,14.71264579,2452566
133,0,65000000,65000000,7.5,2,1,1,1,2,3,125,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,95,1,2,1,8,0,50,18,1,0,675.2777778,3,57,0,1,16.5,0,2,74.66666667,0,2,116.875,0,1,27,0,1,28,0,0,51.5,16.08871068,0.047263682,81380000,11.73956,0.60796486,19.17106245,211780824
134,0,10000000,10000000,9.5,2,1,1,0,0,3,133.3333333,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,100,1,1,1,9,2,40.88888889,30,0,0,245.0666667,281,8,0,0,379,0,0,303,0,0,355.75,0,0,81,0,0,363,0,0,681,2.482591448,0.04982561,13060000,11.840495,0.614458624,17.31201815,33000000
135,0,2000000,2000000,11.33333333,3,0,1,0,0,4,248.75,1,1,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,90,1,1,1,13,4,4.846153846,9,0,0,617,337,19,0,0,189.5,0,0,182.3333333,0,0,184.875,0,0,81,0,0,363,0,0,681,0.497013446,0.044865404,2648000,1.372493,0.079791459,12.61154109,300000
136,1,12000000,0,11.5,2,1,1,0,0,0,400,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92,1,1,1,6,0,59.33333333,17,0,0,443.1176471,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,2.964321427,0.045725646,0,2.490032,0.130221067,11.70090598,120680
137,0,9000000,9000000,10,1,0,1,0,0,1,400,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,79,1,1,1,7,0,57.14285714,36,0,0,403.6666667,337,14,0,0,126.3333333,0,0,606,0,0,392.3333333,0,0,81,0,0,286,0,0,681,2.263560994,0.039618857,13860000,8.888278,0.478867686,15.28586455,4350774
138,0,12485674.25,0,8,1,1,1,0,0,2,841,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,93,1,1,1,16,1,29.9375,9,0,0,1718.777778,337,45,0,0,379,0,0,121.2,0,0,176.8333333,0,0,81,0,0,363,0,0,681,3.090436932,0.046268657,0,10.245682,0.530600348,14.935839,3065860
139,1,110000000,110000000,14.25,4,0,1,0,2,5,68.6,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,133,1,3,1,5,1,139.6,31,0,0,243.1612903,58,28,1,2,24,0,0,606,0,1,159.3333333,0,0,81,0,1,42,1,2,40,27.41768525,0.066400399,151580000,0.913096,0.044879894,19.8260705,407711549
140,0,14320000,14320000,8.666666667,3,0,1,0,0,2,281.5,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,176,1,1,1,3,1,31.33333333,13,0,0,430.3846154,337,10,0,0,237,0,0,606,0,0,1601,0,0,81,0,0,278,0,0,457,3.348435588,0.085106383,2978560,0.585397,0.080753761,16.45456796,14000000
141,0,26143604.67,0,7,2,0,1,0,0,3,133.3333333,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,101,1,1,1,4,2,34,13,0,0,517,83,13,0,0,379,0,0,606,0,0,800.5,1,1,22,1,1,8,0,0,681,6.516337492,0.050424363,0,7.008512,0.344477769,17.26444326,31466789
142,0,3500000,3500000,7.5,2,1,1,0,0,1,1062,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,108,1,1,1,6,0,19,15,0,0,917.1333333,337,4,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.861166226,0.053571429,4004000,5.353826,0.242054884,13.33070512,615816
143,0,18000000,18000000,5,1,1,1,0,0,1,400,2,1,4.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,98,1,1,1,10,1,43,23,0,0,874,265,5,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,4.464214854,0.048804781,23184000,6.675032,0.322384488,12.8536339,382174
144,0,4000000,4000000,7,3,0,1,0,0,1,267,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,108,1,1,1,10,2,51.1,12,0,0,1813.083333,311,22,0,0,189.5,0,0,606,0,0,1601,0,1,77,0,0,341,0,0,681,0.936222422,0.052249637,904000,6.216637,0.998213023,16.21340592,11000000
145,0,1917953.833,0,8.333333333,3,1,1,0,0,3,620.3333333,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,88,1,2,1,9,4,65.22222222,20,0,0,900.7,337,51,0,0,189.5,0,0,606,0,0,719.75,0,0,81,0,0,363,0,0,136.2,0.471907733,0.043650794,0,3.805811,0.172066694,14.46676999,1917953.833
146,1,55591902,0,8,2,0,1,0,0,1,267,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,90,1,1,1,5,0,83,13,0,0,2128.538462,337,6,0,0,379,0,0,606,0,0,1280,0,1,68,0,0,363,0,0,681,14.06626429,0.04527163,0,10.278957,0.536853435,16.78645678,19510371
