id,belongs_to_collection,original_budget,budget_processed,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,release_date,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue,log_budget,season,month,year,day_of_week,week_of_year,_budget_runtime_ratio,_budget_popularity_ratio,day
54,0,0,27007143.0,10.66666667,3,1,1,0,0,1,396.0,1,1,3.0,1,1/15/88,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,98,1,1,1,1,0,400.0,9,0,0,2435.666667,337,4,0,0,211.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,6.833542249,0.049295775,0.0,5.410839,0.282599441,16.67854275,17514553.0,17.11161198156275,4,1,1988,5,2,275583.0918367347,4991304.121227779,15
55,0,20000000,20000000.0,14.0,1,0,1,1,0,4,384.75,1,1,3.0,1,2/19/16,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,107,1,1,1,12,2,33.33333333,30,0,0,348.1333333,337,21,0,0,126.0,0,0,303.0,0,0,540.6,0,1,53.0,0,0,320.0,0,0,462.0,4.920949861,0.053075397,22880000.0,8.759801,0.396044364,17.64566318,46069568.0,16.811242881518265,4,2,2016,5,7,186915.8878504673,2283156.8890663157,19
56,0,0,27000000.0,8.0,3,0,1,0,0,1,409.0,1,1,3.0,1,7/2/93,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,95,1,1,1,7,1,12.85714286,9,0,0,2659.0,337,3,0,0,346.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,6.797499225,0.047666834,0.0,9.122718,0.500296111,17.41140266,36448200.0,17.11134746100564,2,7,1993,5,26,284210.5263157895,2959644.2639134517,2
57,0,0,687960.0,7.5,2,1,0,0,0,1,400.0,2,0,10.0,0,2008/5/9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,97,1,2,0,3,1,3.666666667,9,0,0,398.7777778,337,3,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.170452476,0.048282728,0.0,2.94798,0.146645565,13.87088755,1056938.0,13.441487429262255,2,5,2008,5,19,7092.371134020618,233366.57643538967,9
58,1,125000000,125000000.0,11.66666667,3,0,1,0,0,2,330.5,2,1,3.5,1,6/20/97,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,125,1,1,1,9,3,10.11111111,13,0,0,1412.769231,78,103,0,0,44.75,1,2,58.0,0,0,48.66666667,1,1,19.0,0,1,97.0,0,0,87.66666667,31.34396136,0.062593891,185750000.0,17.038824,0.962452119,19.28865112,238207122.0,18.643824303266577,2,6,1997,5,25,1000000.0,7336187.051406833,20
59,0,0,119563.0,10.5,2,1,1,0,0,1,400.0,1,1,3.0,1,6/24/08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,95,1,1,0,9,5,29.0,5,0,0,1557.4,337,1,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.029653051,0.047310757,0.0,1.882446,0.090916626,11.69160707,119563.0,11.691607071843588,2,6,2008,2,26,1258.5578947368422,63514.703741833764,24
60,0,14000000,14000000.0,14.33333333,3,0,1,0,0,1,219.0,1,1,3.0,1,2003/8/2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,95,1,2,1,20,3,9.75,7,0,0,2378.285714,203,1,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,3.493010486,0.047452547,19544000.0,3.909079,0.209756344,17.05351945,25482931.0,16.454567959008102,1,8,2003,6,31,147368.42105263157,3581406.2596330233,2
61,1,150000000,150000000.0,13.66666667,3,1,1,1,2,3,45.66666667,5,0,7.0,1,11/14/06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,144,1,2,1,10,0,10.0,78,1,0,65.21794872,16,126,0,1,8.3,0,0,606.0,1,2,61.5,0,0,81.0,0,1,46.0,0,0,8.0,37.27600847,0.071784646,198600000.0,23.065078,1.34091484,20.21084888,599045960.0,18.826145858727198,3,11,2006,2,46,1041666.6666666666,6503338.076723608,14
62,0,4000000,4000000.0,5.0,1,0,1,0,0,1,400.0,1,1,3.0,1,5/30/56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,105,1,2,1,2,0,200.0,15,0,0,988.0666667,307,8,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.946267165,0.051070039,1696000.0,1.801071,0.391079717,16.48273883,14400000.0,15.201805169084134,1,5,2056,2,22,38095.23809523809,2220900.786254401,30
63,0,0,113935313.8,8.5,4,0,1,0,1,2,453.0,1,1,3.0,1,1/16/98,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,124,1,1,1,16,1,26.375,10,0,0,1640.9,123,48,0,0,251.0,0,0,606.0,0,0,412.5,0,0,81.0,0,1,42.0,0,0,203.4,28.54088166,0.062062062,0.0,6.381612,0.357262033,17.04363508,25232289.0,18.55114143128342,4,1,1998,5,3,918833.1758064516,17853688.66048265,16
64,1,5000000,5000000.0,7.5,2,0,1,0,0,3,329.6666667,1,1,3.0,1,7/28/89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100,1,1,1,10,3,36.5,16,0,0,439.0625,337,7,0,0,379.0,0,0,606.0,0,0,800.5,0,0,81.0,0,0,363.0,0,0,462.0,1.263864275,0.050276521,8150000.0,7.743144,0.500627905,16.45456796,14000000.0,15.424948670398354,2,7,1989,5,30,50000.0,645732.5344847003,28
65,0,12000000,12000000.0,12.0,2,0,1,0,0,2,665.5,1,1,3.0,1,9/21/13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,115,1,2,1,11,0,20.81818182,14,0,0,1470.642857,337,67,0,0,133.5,0,0,151.5,0,0,376.625,0,0,81.0,0,1,96.0,0,0,187.5,2.961376981,0.057128664,14376000.0,11.160699,0.574122868,16.68652466,17654912.0,16.300417291085605,3,9,2013,6,38,104347.82608695653,1075201.4725959369,21
66,1,1500000,1500000.0,14.0,1,0,1,0,0,1,400.0,1,1,3.0,1,2/26/88,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,92,1,1,1,6,2,32.33333333,9,0,0,361.4444444,264,12,0,0,379.0,0,0,606.0,0,0,986.0,0,0,81.0,0,0,363.0,0,0,589.0,0.379540826,0.046277666,2472000.0,8.822276,0.460773323,16.2841286,11806119.0,14.220976332738882,4,2,1988,5,8,16304.347826086956,170024.15249760947,26
67,0,12000000,12000000.0,8.0,2,0,1,0,0,2,517.0,1,1,3.0,1,1/14/10,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,108,1,1,1,2,0,200.0,16,0,0,1092.8125,80,12,0,0,379.0,0,0,555.0,0,0,1503.0,0,0,81.0,0,1,72.0,0,0,651.0,2.970223509,0.053731343,15024000.0,5.145185,0.266457318,12.23047741,204940.0,16.300417291085605,4,1,2010,4,2,111111.11111111111,2332277.6537675518,14
68,0,0,37216150.0,5.0,1,0,0,0,0,3,140.6666667,3,1,8.666666667,0,2010/4/13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,133,0,2,0,5,1,24.6,7,0,0,333.5714286,337,5,0,0,379.0,0,0,606.0,0,0,800.5,0,0,81.0,0,0,363.0,0,0,681.0,9.184254161,0.066070541,0.0,6.303552,0.32426404,11.94549329,154120.0,17.432253391686967,3,4,2010,2,15,279820.67669172934,5903996.667275847,13
69,0,2000000,2000000.0,5.5,2,0,1,0,0,1,196.0,1,1,3.0,1,12/25/62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,1,1,0,17,1,32.58823529,55,0,0,237.4545455,279,34,0,0,126.3333333,0,0,606.0,0,0,400.25,0,1,75.0,0,0,338.0,0,0,319.5,0.470384144,0.062560621,632000.0,14.284787,1.468589552,16.39039859,13129846.0,14.508658238524095,4,12,2062,1,52,15503.875968992248,140009.08798990143,25
70,1,85000000,85000000.0,8.25,4,1,1,0,0,1,196.0,2,0,7.0,1,2006/3/6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,104,1,2,1,9,0,13.77777778,56,0,0,34.33928571,337,57,0,1,36.0,0,0,147.6666667,0,1,281.7142857,1,1,81.0,1,1,9.0,0,2,45.42857143,21.12307146,0.051844467,112540000.0,2.238808,0.130155678,18.88106509,158468292.0,18.258161826219297,2,3,2006,1,10,817307.6923076923,37966632.243586764,6
71,0,29000000,29000000.0,9.75,4,0,1,0,0,7,297.2857143,2,1,4.5,1,2003/4/5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,103,1,1,1,18,2,6.944444444,22,0,0,989.4545455,289,20,0,0,379.0,0,0,132.5555556,0,0,348.4166667,0,0,81.0,0,0,141.0,0,0,450.0,7.213885486,0.051371571,38918000.0,12.092096,0.659540384,16.86602577,21126225.0,17.182806422433504,1,4,2003,6,14,281553.3980582524,2398260.8143369025,5
72,0,0,23042782.81,5.0,1,1,0,0,0,8,136.125,8,0,8.625,1,2002/6/4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,126,0,2,1,13,1,30.76923077,13,0,0,579.3846154,337,11,0,0,379.0,0,0,606.0,0,0,800.5,0,1,67.0,0,0,363.0,0,0,511.0,5.737721865,0.062874251,0.0,7.667491,0.355710306,16.63428922,16756372.0,16.952863211580006,4,6,2002,2,23,182879.22865079364,3005257.236037186,4
73,0,11000000,11000000.0,11.0,2,0,1,1,0,2,191.5,1,1,3.0,1,4/5/90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,85,1,1,1,7,1,28.14285714,15,1,0,1061.066667,40,7,0,0,370.0,0,0,413.0,0,0,518.5,0,0,81.0,0,0,363.0,0,0,581.0,2.777707634,0.042713568,17732000.0,8.290384,0.472263327,15.92770289,8266343.0,16.213405921671733,1,4,1990,4,14,129411.76470588235,1326838.4190647865,5
74,0,0,12000000.0,3.5,2,1,0,0,0,0,400.0,1,1,5.0,0,3/30/04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,90,0,1,0,5,0,80.0,6,0,0,1297.833333,337,5,0,0,189.5,0,0,303.0,0,0,533.6666667,0,0,81.0,0,0,363.0,0,0,681.0,2.988035904,0.04491018,0.0,0.919556,0.04266005,9.763880598,17393.0,16.300417291085605,1,3,2004,2,14,133333.33333333334,13049776.196338233,30
75,0,445000,445000.0,5.5,2,0,1,0,0,1,948.0,1,1,3.0,1,3/31/76,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,84,1,1,1,15,6,16.2,16,0,0,963.75,337,12,0,0,379.0,0,0,559.0,0,0,490.6666667,0,0,81.0,0,0,363.0,0,0,681.0,0.113968841,0.042510121,829480.0,2.482536,0.126959398,14.64842012,2300000.0,13.005831808336863,1,3,1976,3,14,5297.619047619048,179252.1840569482,31
76,1,17000000,17000000.0,8.5,2,1,1,0,0,1,316.0,2,1,3.5,1,8/18/11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,106,1,1,1,5,0,53.8,16,0,0,850.375,337,10,0,0,245.0,0,0,121.25,0,0,312.6666667,0,0,81.0,0,0,363.0,0,0,681.0,4.203632878,0.052710094,20978000.0,9.665251,0.501898299,17.03127106,24922237.0,16.648723960844016,2,8,2011,4,33,160377.35849056602,1758878.2743459018,18
77,0,500000,500000.0,4.666666667,3,0,0,0,0,0,400.0,1,0,15.0,0,5/5/00,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,157,1,3,0,0,0,400.0,11,0,0,1639.272727,334,7,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.125,0.0785,716000.0,0.660663,0.034070317,13.12236538,500000.0,13.122365377402328,1,5,2000,5,18,3184.7133757961783,756815.5020032907,5
78,1,6000000,6000000.0,10.0,1,0,1,0,0,2,466.5,1,1,3.0,1,7/25/80,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98,1,1,1,5,0,23.2,54,0,0,180.3148148,258,9,0,0,226.0,0,0,114.0,0,0,134.0,0,0,81.0,0,0,363.0,0,0,681.0,1.530456076,0.049494949,10752000.0,10.451986,0.729580174,17.50054124,39846344.0,15.607270193858982,2,7,1980,5,30,61224.489795918365,574053.5817786208,25
79,0,0,45601001.0,8.25,4,0,1,0,0,2,133.5,1,1,3.0,1,12/18/81,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,122,1,1,1,13,2,13.53846154,15,0,0,1092.666667,216,13,0,0,379.0,0,0,606.0,0,0,800.5,0,0,81.0,0,0,235.0,0,0,356.0,11.61998119,0.061585058,0.0,2.633399,0.189075567,17.38813989,35610100.0,17.635440247927406,4,12,1981,5,51,373778.6967213115,17316404.00865953,18
80,0,1500000,1500000.0,7.5,2,1,1,0,0,5,465.8,2,1,3.5,1,9/15/16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,102,1,3,1,13,0,21.46153846,30,0,0,1117.0,337,79,0,0,328.0,0,0,40.4,0,0,147.3703704,0,0,81.0,0,0,363.0,0,0,106.6666667,0.36907124,0.050595238,1716000.0,6.636625,0.300052242,13.56681969,779820.0,14.220976332738882,3,9,2016,4,37,14705.882352941177,226018.4958469101,15
81,0,15000000,15000000.0,8.25,4,0,1,0,0,6,244.0,3,1,4.333333333,1,12/14/02,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,118,1,1,1,13,0,10.84615385,17,0,0,560.2941176,220,22,0,0,303.0,0,0,310.6666667,0,0,484.4285714,0,0,81.0,0,1,84.0,0,0,262.0,3.742511235,0.058941059,20940000.0,4.98408,0.267439568,16.0387787,9237470.0,16.52356082573315,4,12,2002,6,50,127118.64406779662,3009582.510714114,14
82,0,10284523,10284523.0,8.0,3,0,1,0,0,4,362.75,1,1,3.0,1,10/21/05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,104,1,2,0,1,0,400.0,11,0,0,2135.363636,178,12,0,0,379.0,0,0,606.0,0,0,473.6666667,0,0,81.0,0,0,171.0,0,0,681.0,2.558323145,0.051870324,13801829.87,4.349046,0.237210445,16.26549841,11588205.0,16.14615079900646,3,10,2005,5,42,98889.64423076923,2364776.7809308064,21
83,0,43000000,43000000.0,7.75,4,0,1,0,0,6,117.0,2,1,4.5,1,7/29/05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,104,1,1,1,16,3,17.3125,20,0,0,1023.1,171,98,0,0,126.3333333,0,0,606.0,0,0,289.7142857,0,1,46.0,0,0,181.5,0,0,185.0,10.69645089,0.051870324,57706000.0,10.947957,0.597135498,18.33702539,91974818.0,17.57671069691365,2,7,2005,5,30,413461.53846153844,3927673.446287741,29
84,1,28000000,28000000.0,12.0,2,0,1,0,0,1,620.0,1,1,3.0,1,12/6/84,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,116,1,2,1,8,0,50.0,18,0,0,1286.888889,144,31,0,0,284.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,244.0,0,0,205.75,7.113358481,0.058467742,48160000.0,7.482865,0.446884783,17.51435663,40400657.0,17.147715103853763,4,12,1984,4,49,241379.3103448276,3741882.2870651814,6
85,0,2000000,2000000.0,9.0,2,0,1,0,0,2,200.0,2,0,8.5,1,1/21/11,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,85,1,1,1,9,2,32.55555556,6,0,1,8.666666667,337,7,0,0,189.5,0,0,606.0,0,0,500.5,0,0,81.0,0,0,363.0,0,0,681.0,0.494545045,0.042267529,2468000.0,10.239941,0.53174087,16.38825049,13101672.0,14.508658238524095,4,1,2011,5,3,23529.41176470588,195313.62534217726,21
86,0,50000000,50000000.0,12.16666667,6,0,1,0,0,2,185.0,1,1,3.0,1,6/9/95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,109,1,2,1,4,0,100.0,21,0,0,969.3809524,337,9,0,0,379.0,0,0,157.0,0,0,167.6666667,0,1,38.0,0,1,63.0,0,0,324.0,12.56273516,0.054636591,76100000.0,7.260574,0.421499326,18.83953648,152022101.0,17.72753358339242,2,6,1995,5,23,458715.59633027524,6886507.871140767,9
87,0,8000000,8000000.0,5.0,1,0,1,1,0,1,181.0,1,1,3.0,1,12/18/79,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,105,1,1,1,12,1,24.83333333,19,0,0,482.7368421,101,33,0,0,94.75,0,0,606.0,0,0,800.5,0,0,81.0,0,0,363.0,0,0,350.0,2.042670884,0.0530571,14480000.0,9.741644,0.58227359,18.48139949,106260000.0,15.894952224644102,4,12,1979,2,51,76190.47619047618,821216.6242166106,18
88,0,7500000,7500000.0,9.5,4,0,0,0,0,2,429.0,1,0,12.0,0,1/30/95,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,91,1,2,1,10,4,8.9,9,0,0,1200.666667,189,4,0,0,239.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,1.884410274,0.045614035,11415000.0,12.314278,0.714882857,17.29342352,32392047.0,15.830413711839864,4,1,1995,1,5,82417.58241758242,609049.1054367946,30
89,0,20000000,20000000.0,4.0,2,1,1,0,0,3,695.6666667,3,1,4.0,1,3/31/17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,126,1,1,1,7,1,48.42857143,41,0,0,57.29268293,219,21,0,0,379.0,0,0,129.0,0,0,210.75,1,1,6.0,0,0,363.0,0,0,681.0,4.916071597,0.062469013,22520000.0,13.655178,0.405150524,16.39288061,13162475.0,16.811242881518265,1,3,2017,5,13,158730.15873015873,1464645.865473156,31
90,0,0,30000000.0,8.25,4,0,1,0,0,3,319.3333333,2,0,8.5,1,2/5/93,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,109,1,1,1,22,0,13.59090909,13,0,0,1099.615385,127,20,0,0,379.0,0,0,303.0,0,0,258.5,1,1,14.0,0,1,49.0,0,0,337.0,7.552776917,0.05469142,46740000.0,4.359884,0.239099028,18.75773847,140081992.0,17.216707972959764,4,2,1993,5,5,275229.3577981651,6880917.015223341,5
91,1,30000000,30000000.0,10.0,2,1,1,0,0,3,263.6666667,1,1,3.0,1,2010/10/3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,111,1,3,1,15,1,23.26666667,36,0,0,618.75,163,160,0,1,15.16666667,0,1,112.0,0,0,112.6,0,0,81.0,0,1,69.0,0,1,73.75,7.477550524,0.055416875,41340000.0,25.261865,1.241654563,19.01372579,180949000.0,17.216707972959764,3,10,2010,7,39,270270.2702702703,1187560.7758967914,3
92,0,0,215339.0,5.0,1,0,0,0,0,2,200.0,1,0,17.0,0,3/16/01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,106,0,2,0,3,0,36.66666667,18,0,0,432.6111111,337,3,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.053780956,0.052973513,0.0,3.83196,0.202294787,12.27997345,215339.0,12.279973453369708,1,3,2001,5,11,2031.5,56195.523961627994,16
93,0,35000000,35000000.0,11.5,4,0,1,0,0,3,784.0,1,0,14.0,0,9/20/95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,135,0,2,0,5,0,63.4,29,0,0,630.9310345,271,9,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,163.0,0,0,681.0,8.793914611,0.067669173,53270000.0,1.690768,0.09815444,16.52356083,15000000.0,17.370858648025116,3,9,1995,3,38,259259.25925925927,20700652.011393636,20
94,0,0,2724474.0,4.0,2,0,1,0,0,1,400.0,1,1,4.0,0,5/15/08,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,96,1,1,1,5,1,45.6,12,0,0,613.1666667,237,5,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,265.0,0,0,258.0,0.675702072,0.047808765,0.0,14.322814,0.69174995,14.81778631,2724474.0,14.817786306967594,1,5,2008,4,20,28379.9375,190219.18458202417,15
95,0,15000000,15000000.0,8.0,3,0,1,0,0,5,493.2,2,0,8.5,1,5/16/01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,147,1,2,1,16,0,19.5625,71,0,0,255.0140845,100,17,0,0,354.0,0,0,606.0,0,0,319.8333333,0,0,81.0,0,0,141.0,0,0,681.0,3.746252811,0.073463268,21210000.0,18.184056,0.95996298,16.81709269,20117339.0,16.52356082573315,1,5,2001,3,20,102040.8163265306,824898.4714961281,16
96,0,0,13836342.0,5.0,1,0,0,0,0,1,400.0,1,0,28.0,0,2012/9/12,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,72,0,1,0,0,0,400.0,9,0,0,838.8888889,337,3,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,3.417947089,0.035785288,0.0,0.181963,0.009516109,9.571783928,14353.0,16.44280923913377,4,9,2012,3,37,192171.41666666666,76039315.68505685,12
97,0,2500000,2500000.0,10.25,4,0,0,0,0,6,85.5,1,0,14.0,0,11/14/11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,98,0,1,0,0,0,400.0,9,0,1,865.2222222,337,10,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,1,62.0,0,0,681.0,0.618181306,0.048731974,3085000.0,2.942355,0.152790959,15.45801555,5168098.333,14.731801689838349,3,11,2011,1,46,25510.20408163265,849659.5414217523,14
98,0,0,73000.0,10.0,2,0,0,0,0,1,400.0,1,0,28.0,0,6/26/11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,158,0,2,0,0,0,400.0,6,0,0,2546.5,337,10,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,340.5,0.018050894,0.078567877,0.0,1.042112,0.054114915,11.19822842,73000.0,11.19822841866684,2,6,2011,7,25,462.0253164556962,70050.05220168275,26
99,0,10500000,10500000.0,16.0,4,0,0,0,0,1,792.0,1,0,18.0,0,8/31/12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,90,1,2,1,13,1,25.0,8,0,0,847.5,337,15,0,0,379.0,0,0,606.0,0,0,142.625,0,0,81.0,0,0,363.0,0,0,681.0,2.593781249,0.04473161,12768000.0,11.003515,0.57545022,16.95100482,23000000.0,16.166885910365842,2,8,2012,5,35,116666.66666666667,954240.5313211278,31
100,0,6000000,6000000.0,8.333333333,3,0,1,0,0,1,666.0,1,1,3.0,1,4/15/88,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,120,1,2,1,10,0,10.7,11,0,0,1434.454545,226,8,0,0,379.0,0,0,606.0,0,0,1439.0,0,0,81.0,0,0,288.0,0,0,614.0,1.518163306,0.060362173,9888000.0,5.529808,0.288813001,17.65745585,46616067.0,15.607270193858982,1,4,1988,5,15,50000.0,1085028.6302887911,15
101,0,7000000,7000000.0,10.2,5,0,1,0,0,4,439.5,1,1,3.0,1,1/26/90,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,91,1,1,1,8,1,51.75,14,0,0,131.8571429,330,47,0,0,379.0,0,0,239.0,0,0,220.5,0,0,81.0,0,0,188.0,0,0,127.3333333,1.767632131,0.045728643,11284000.0,7.958502,0.453357605,16.03790482,9229401.0,15.76142084987672,4,1,1990,5,4,76923.07692307692,879562.5106332825,26
102,0,60000000,60000000.0,7.0,2,1,1,1,0,3,170.0,1,1,3.0,1,2012/11/1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,135,1,1,1,13,0,13.07692308,38,0,0,301.6052632,65,57,0,1,23.66666667,1,1,74.0,0,0,193.7142857,1,1,25.0,0,1,93.0,0,0,26.09090909,14.98501124,0.067466267,84840000.0,11.93646,0.630143226,19.56344497,313542341.0,17.909855136853043,4,11,2012,4,44,444444.44444444444,5026615.9313565325,1
103,0,0,18064193.0,7.5,4,0,0,0,0,3,133.3333333,1,0,22.0,0,8/18/07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,102,0,1,0,0,0,400.0,7,0,0,1112.428571,337,5,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,4.484601106,0.050822123,0.0,1.066558,0.055348679,16.52096205,14961069.0,16.70944230490647,2,8,2007,6,33,177099.931372549,16936906.384837955,18
104,0,0,54430108.0,5.0,1,0,1,0,0,3,218.0,1,1,3.0,1,9/28/12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,121,1,1,1,1,0,171.0,20,0,0,750.1,337,11,0,0,379.0,0,0,606.0,0,0,515.0,0,1,79.0,0,0,251.0,0,0,574.0,13.44569462,0.060139165,0.0,2.401289,0.125580079,15.48520691,5310554.0,17.81242803298049,3,9,2012,5,39,449835.6033057851,22667037.57856718,28
105,1,0,149521495.0,10.0,1,0,0,0,0,4,100.0,1,0,100.0,0,2/20/14,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,117,0,1,0,0,0,400.0,16,0,0,486.6875,337,11,0,0,189.5,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,340.5,36.86249259,0.058093347,0.0,1.590383,0.065903371,18.82295073,149521495.0,18.82295072641198,4,2,2014,4,8,1277961.4957264957,94016029.472146,20
106,0,10900000,10900000.0,5.0,1,0,1,0,0,5,690.4,1,1,4.0,0,2009/8/13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,105,1,1,1,8,1,50.0,14,0,0,1226.642857,337,39,0,0,126.3333333,0,0,281.0,0,0,710.75,0,0,81.0,0,0,257.0,0,0,322.0,2.689917424,0.052160954,13058200.0,13.454169,0.692102357,16.61920185,16505460.0,16.204273438942487,3,8,2009,4,33,103809.52380952382,810157.8031315051,13
107,0,31000000,31000000.0,5.0,1,1,1,0,0,2,526.0,1,1,3.0,1,1/21/10,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,105,1,1,1,0,0,400.0,24,1,0,381.9583333,29,16,0,0,379.0,0,0,606.0,0,0,530.3333333,0,0,81.0,0,0,161.0,0,0,324.0,7.673077399,0.052238806,38812000.0,6.523155,0.337819221,16.53247385,15134293.0,17.249497794707484,4,1,2010,4,3,295238.09523809527,4752301.608654095,21
108,0,72000000,72000000.0,8.75,4,0,1,0,0,3,298.6666667,1,1,3.0,1,5/24/95,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,177,1,3,1,8,0,50.0,52,0,0,421.8076923,114,64,0,1,13.2,0,0,606.0,0,0,142.1428571,1,1,25.0,0,1,54.0,0,2,90.9,18.09033863,0.088721805,109584000.0,20.755149,1.204902164,19.16261809,210000000.0,18.09217669086922,1,5,1995,3,21,406779.66101694916,3469018.6998898443,24
